lines_added,lines_deleted,commit_count,error_rate,latency_ms,latency_increase,test_coverage,bug_count,deploy_type,env,rollback_needed,code_churn
802,616,66,0.15745005414041302,844.8974734250278,0.23360952629056075,0.8219572567228927,28,1,0,1,1418
1837,599,8,0.0853700130239555,119.47372775818769,0.2652329540800178,0.6886438545425544,0,0,1,1,2436
724,513,97,0.24283321316359036,593.6000639244409,0.8480093068031561,0.18080042366735594,25,2,1,1,1237
60,871,38,0.055830168581772456,596.8425630578379,0.9294915692398189,0.29001864025171,15,1,0,0,931
1816,83,62,0.08692788060859681,414.53144501176484,0.2568826583582111,0.5464175871895194,17,2,0,1,1899
333,993,28,0.055184311848186486,449.969849834986,0.9280510370851858,0.6249925175434623,32,0,0,1,1326
798,42,10,0.2022630481162943,810.1247928387821,0.2387988465023535,0.0722526125073556,49,0,0,1,840
150,665,45,0.20587080843474542,316.6400247473181,0.11726736554258566,0.614051638244679,41,1,0,1,815
479,838,65,0.1957529978360259,877.8336018548547,0.05822387807126117,0.7363193948636227,42,1,1,1,1317
796,933,98,0.12468044005940034,901.5261389279586,0.2421132408326333,0.1813578486078259,22,2,0,1,1729
1835,605,67,0.03005130216042997,668.0883391820862,0.3852465406772353,0.24621871505306248,47,1,0,1,2440
1367,809,9,0.27335087535450636,784.2148280226935,0.9275483801093047,0.25889659017871425,4,0,0,1,2176
1926,132,5,0.15231928920367144,632.300151936764,0.2421579997060287,0.9398102525758547,20,1,1,1,2058
973,394,10,0.12209165847332744,548.996158059262,0.36546534495089333,0.40701612078798943,0,2,0,1,1367
1017,64,12,0.17664746797448797,968.3438665377181,0.734155874743572,0.5305714563845662,30,1,0,1,1081
382,289,82,0.05783713074573174,318.52221601609097,0.3020740879872815,0.7243143497170241,17,1,0,0,671
1597,375,58,0.039764633731462315,196.44339931095652,0.6843681516795805,0.37146026338696936,20,2,0,1,1972
503,768,21,0.12165756643738307,323.1110949853895,0.4320778192485024,0.10555554694435498,6,2,0,1,1271
1572,466,21,0.06816620822997316,633.8943279604729,0.19644495265917228,0.6543218707187206,0,1,1,1,2038
1702,897,65,0.07328708836114936,225.9242661960865,0.7340589009691361,0.6672731665737256,22,2,1,1,2599
760,212,3,0.2677534463335588,913.3733410649984,0.02703883335668411,0.26054781500121404,26,2,0,1,972
1189,147,69,0.15922775315574747,440.47318063212305,0.2923348250729789,0.0352289098507218,1,1,0,1,1336
300,572,89,0.14504071929700532,857.4647343772514,0.3561815391683787,0.6653531542453764,33,2,1,1,872
1681,470,64,0.2068438781185792,286.77471730237585,0.458218254987636,0.7034255524482221,15,1,0,1,2151
1177,148,49,0.28546443410302186,347.50993732861014,0.6798692319761394,0.026064892572764675,39,1,0,1,1325
115,87,72,0.033659569341169225,106.26222731387176,0.45940499418603686,0.6931832684562178,9,2,1,0,202
1453,323,17,0.25006037013277715,294.8793075762952,0.5943241122862163,0.9389285690660725,19,1,0,1,1776
679,894,73,0.17520575396035376,515.7981280151364,0.5957790784178173,0.1787852830141048,47,1,0,0,1573
1691,395,32,0.04384960614355118,948.8300718370801,0.3732716498960077,0.5213237546019458,36,1,0,1,2086
11,789,70,0.08914479560669748,419.4578251969233,0.9339712657546985,0.6967764547083679,24,2,0,1,800
1978,403,21,0.14470842493942185,657.7566855091786,0.9558538308764427,0.2300794021163678,3,0,0,1,2381
598,81,7,0.20735314337322688,456.32461159534853,0.5818508840944658,0.7515488916625471,31,2,1,1,679
653,640,7,0.07278210508603566,94.45225822954417,0.07169088029543191,0.8680884296380853,44,1,0,0,1293
99,285,27,0.16046364464027696,528.3559946018675,0.49112756425593573,0.8145509607698326,27,0,1,1,384
1378,381,8,0.2054014882247585,112.61796436872481,0.1844193267940072,0.2588989155943514,39,2,0,1,1759
359,864,73,0.13462222525425185,889.5149283676592,0.4832145218729037,0.8042164408350875,12,0,1,1,1223
1492,791,28,0.2589077883360527,765.3851138533682,0.1884831544985418,0.4133432444023837,4,1,0,1,2283
1296,269,79,0.2608377308521213,409.7188976897479,0.7038552456488844,0.26646342482224583,16,2,0,1,1565
1384,291,66,0.1412073652921337,658.2077328817253,0.08042912006634251,0.16797146717492684,46,1,0,1,1675
1141,452,71,0.29187771312266986,156.4267475476655,0.9533040763959241,0.908981442506687,6,2,0,1,1593
1619,714,47,0.02267552772163419,717.4272376145183,0.1953758894333527,0.42689754151662773,9,2,1,0,2333
1072,23,82,0.0010087134968809863,831.595788541896,0.6606563360492455,0.8657311868828067,26,1,1,1,1095
918,955,86,0.1142004791411757,830.6583661113228,0.9169623507294894,0.15954498892979296,34,1,0,1,1873
168,862,10,0.18032911841175278,320.063670306123,0.24788631398406247,0.7669934661531188,22,1,1,0,1030
1616,310,33,0.18876004723489825,300.5588855129853,0.93429689903713,0.11001334778988969,15,1,0,0,1926
968,460,7,0.14293372088814857,545.3278035075446,0.38867466566027264,0.017564946079942745,26,1,1,1,1428
321,207,3,0.03746499397219385,969.383553833356,0.96053081725259,0.9950493077264129,14,0,0,1,528
1274,791,14,0.051149256536368266,924.496828725781,0.9713638581345255,0.07353733325699097,5,1,1,1,2065
1971,716,44,0.2556443951556027,391.6565576681827,0.18807990506923977,0.46154045206283456,41,0,0,1,2687
454,663,46,0.2603733395217784,790.838030873892,0.8310873369310544,0.8783853829301309,38,2,0,1,1117
307,437,61,0.20216956135821604,925.2518758868845,0.1934210128335503,0.8193795480657569,23,2,1,1,744
961,537,36,0.1992653916836647,297.8801424317248,0.2264406203310816,0.4711757129556081,22,1,1,1,1498
45,705,13,0.17930463840834224,838.7808671227928,0.08412650402339827,0.6108485066734489,4,1,0,0,750
1117,335,16,0.060877765710596464,304.50084556371775,0.15653694649817795,0.6297061516628193,6,0,0,1,1452
1485,421,80,0.12847521007797094,376.1180195928501,0.6322189682471079,0.10982498301065569,21,1,1,1,1906
1919,749,5,0.2087683954390136,238.87965630821645,0.44925273005178645,0.28490409433964636,28,1,0,0,2668
1808,320,89,0.1611756816010016,531.7258091190779,0.7909442371688351,0.3009831611810966,30,0,0,1,2128
1855,496,38,0.0055741002165297536,851.1453495481791,0.33199681482662213,0.37812815053466853,34,1,1,0,2351
1418,586,50,0.2860670420160295,551.6495305637367,0.9686245673010588,0.27391753514597283,33,2,0,1,2004
1205,946,38,0.253444815771643,167.26800920844266,0.049872540819374644,0.2514984614613226,18,0,0,1,2151
1409,162,56,0.07816350423292136,289.1871356158115,0.06293595440244149,0.3547855127184657,33,1,1,1,1571
1718,810,63,0.18493768054988882,584.718773917272,0.7013748988181361,0.3792265079031819,29,2,0,1,2528
1395,540,48,0.2769718151184563,604.0280827920321,0.8875388849728597,0.4872240567586613,18,2,0,0,1935
568,164,90,0.02880330363409541,598.0606083676263,0.7955001916341494,0.17353540214828955,17,2,1,1,732
900,848,59,0.1509088442390102,123.15331788090516,0.4898170878669137,0.7883366635189697,0,0,1,1,1748
150,697,77,0.13687290775388836,766.0110980030165,0.26964136130502003,0.86066770037064,40,2,0,1,847
896,565,44,0.12306150158505968,913.9567890395563,0.013451529304714938,0.24816488349058174,15,2,0,1,1461
1951,294,90,0.25067658266787746,534.9930003434049,0.5094514539197756,0.12330072711791507,39,2,1,1,2245
1151,41,55,0.1141938440092372,732.8878224332698,0.47563619730927653,0.7223119812634452,27,2,0,1,1192
1310,923,55,0.019098999972302275,918.3147174347237,0.34424589947023987,0.9242451227229344,10,1,0,1,2233
735,284,1,0.019751322649290748,660.4916172006151,0.578072787972485,0.035148339172960674,47,1,0,1,1019
1253,938,8,0.012823381957382696,690.6094382094985,0.7288146973812732,0.0144359790343207,31,2,0,1,2191
1938,386,4,0.12274362656221116,735.3341927147568,0.7008882362282425,0.18342546138433657,25,2,0,1,2324
1059,137,85,0.21552188330950797,297.4773288813619,0.2632528417842155,0.6847924853079367,9,2,1,0,1196
530,186,86,0.06111673857915464,603.543980980986,0.5853036886145931,0.9647810078308917,22,2,0,1,716
1816,909,53,0.19394055612946484,850.0663588172334,0.1487744785839984,0.7503809551593262,47,1,0,1,2725
19,715,58,0.20612654163111124,331.3545937477131,0.1216018438883546,0.5730326003652615,44,1,1,1,734
993,430,37,0.07656063720467939,902.3119746170172,0.7858558362591179,0.7005493928755477,38,0,1,1,1423
387,553,49,0.18016729681818877,639.3628522773504,0.6937459020955359,0.2306983112921892,32,2,1,0,940
1666,861,67,0.2054605020080542,452.0161088614034,0.7679289006316287,0.6885519480651205,13,0,0,1,2527
1670,415,19,0.1399840868406377,642.0238133302782,0.15246227420422087,0.32144495347864255,8,2,0,1,2085
691,799,1,0.10101497918402852,431.76691040462254,0.9146185893704599,0.2224221328326783,13,2,0,1,1490
593,425,29,0.1857454654722982,846.1338217557659,0.13311161322235876,0.2365559985123017,35,0,1,1,1018
161,415,87,0.29335412619841705,508.20265106421726,0.8700369681977288,0.6677877518561464,40,1,0,1,576
729,25,33,0.12805242281069343,906.1526917666199,0.35237929130593126,0.7672257222002918,1,1,1,1,754
1082,370,52,0.11752052888553631,534.3176768054352,0.10543409303413931,0.581802110558547,10,1,0,1,1452
1187,384,41,0.139280070727834,677.3499701555179,0.2867689605655259,0.06385526139255882,13,1,0,1,1571
868,55,23,0.022865518033514463,997.857199956508,0.181448014213883,0.038009333705462,35,0,1,1,923
1326,252,5,0.165948983901417,189.6175489581141,0.49066971869171416,0.21716685007817071,34,1,0,1,1578
1613,633,71,0.09860921616517908,749.8926912967354,0.9497453480397686,0.28646870242398514,41,1,0,1,2246
59,105,57,0.03642663669937874,181.9286165201369,0.3278711615825185,0.4048198928411846,24,1,0,1,164
673,129,6,0.13987702233521201,846.9230474761764,0.6120989856821137,0.07602807736940331,32,1,0,1,802
540,848,49,0.001015195972193228,616.630712103911,0.8917208757399636,0.7251587659423253,8,1,0,1,1388
1645,669,22,0.12053557354882767,941.2515825761362,0.630073929696232,0.7114981587134916,12,1,0,1,2314
1093,375,77,0.03172058037793515,872.658771847625,0.36219914086976435,0.34667759365763984,42,0,0,1,1468
1200,742,76,0.007287811019934087,121.12843559538226,0.9908391271758792,0.5630025243684105,9,0,0,1,1942
1235,966,4,0.2473425138733506,180.43741459491787,0.18741360144053365,0.10091594436889306,32,2,0,1,2201
866,307,72,0.2748746409847904,621.112382176484,0.523256014895508,0.4152186428001058,44,1,0,1,1173
155,90,64,0.06230239450773199,542.3989079449711,0.7967054987367973,0.8575647574800557,8,2,0,1,245
924,392,37,0.1617894791502784,210.13687408277235,0.0006488695772243203,0.6606224631215976,39,2,1,1,1316
1709,533,31,0.08338744713929548,172.8912668580673,0.702043252142437,0.1039437756738808,12,1,0,1,2242
1002,801,37,0.14807323160165464,585.7912442695325,0.2664988967059386,0.8475780312173548,23,0,0,0,1803
1472,109,45,0.13098939626824807,96.4754705762495,0.16972672269187716,0.6806962294190494,39,1,0,1,1581
251,560,90,0.0807153165241457,880.0485378057671,0.27419446336829145,0.4530562940859236,16,2,1,1,811
590,640,8,0.2101180738905893,816.7287738124894,0.9668164258397841,0.6920910390131472,32,1,0,1,1230
696,584,40,0.037947287796076264,796.1014731255349,0.8919352592396855,0.17282025543031931,22,0,0,1,1280
1594,339,97,0.015921834651410137,65.19728968870402,0.2137544564637025,0.5504864702725486,26,2,0,1,1933
492,564,93,0.23030262991118372,95.25889624210106,0.11702677311844456,0.6179270035655277,43,2,0,1,1056
1141,978,5,0.19977900936620394,572.3471650931922,0.3641526045144676,0.927744822943114,43,0,1,1,2119
1259,355,28,0.14955783724391938,994.7044044494688,0.5923364801000734,0.06689171080164125,42,2,0,1,1614
682,891,81,0.14033693114176246,375.20039092278415,0.8671446285811206,0.37478271426084886,25,2,0,1,1573
640,167,87,0.14922341384742785,377.15607558507674,0.9660901250400777,0.9368147099309335,23,1,0,0,807
670,556,9,0.13110722282960185,177.56406851888417,0.7511533681730987,0.21722105512859324,10,1,1,1,1226
671,451,2,0.11786768874935373,690.6190135525263,0.5990072127016558,0.8132003283226635,28,0,0,1,1122
1465,904,63,0.1499071808658361,664.3428545443054,0.14233202613101692,0.0016055349594957802,47,2,1,1,2369
814,104,96,0.15855455134792812,146.25629556020112,0.07402837637331106,0.02588406984748559,4,1,1,1,918
1688,149,51,0.20757069422508626,494.0416727149336,0.5960268785292011,0.3276228852531172,23,0,1,1,1837
428,145,31,0.21336214822020677,683.7211633808756,0.5390641057669271,0.7685037108302726,8,2,1,1,573
997,715,7,0.11328872404204338,518.8403295058307,0.8460881077341021,0.10414346923510909,9,0,0,0,1712
1488,873,30,0.12406215682304661,690.6454027715178,0.32260585085510385,0.3828536436281179,10,1,0,1,2361
1193,298,58,0.1121091509208669,825.4568775599153,0.03969085734981015,0.1314681687294954,30,0,0,1,1491
1556,166,3,0.1609607320877131,701.5246614656793,0.4237082690910332,0.22359356944140818,2,1,0,0,1722
659,712,51,0.13600606137425858,635.3085240389977,0.9691823039377393,0.5029941921285978,24,2,0,0,1371
978,645,56,0.26687893894085807,860.9107440972685,0.795574904936523,0.31913874195921177,42,2,0,1,1623
599,722,73,0.20890838007494178,905.5591394762987,0.03377217364227314,0.21191264598008264,39,1,0,1,1321
1110,47,10,0.26959691512633366,419.442115317014,0.8746789038981754,0.39349698108692743,26,1,0,1,1157
518,637,61,0.21274109746782766,214.58739333769165,0.4716894896213174,0.701054964273631,0,1,0,1,1155
450,238,50,0.29129764455714424,826.967383807648,0.3647680318179558,0.1194181066009884,48,0,1,1,688
1287,6,47,0.19072103347658073,253.065451934509,0.34673954080279157,0.4795944453607578,47,2,0,1,1293
930,463,90,0.28906504144891637,932.5031362616314,0.5951442530388644,0.2747197086139396,15,0,1,1,1393
779,452,1,0.04745096712282782,71.73404796080828,0.5305994184407625,0.37862087353995655,34,1,0,1,1231
1353,783,94,0.015743304248821154,925.2076234883383,0.656627244168263,0.821555178908193,14,0,0,1,2136
1836,896,57,0.17373755556115777,609.7238429814596,0.5736414650400466,0.9297299797044285,33,1,0,1,2732
272,370,38,0.2950479617399324,786.0050106872374,0.14394457484171852,0.24297790512095974,10,2,0,1,642
1630,548,62,0.12528157419071903,428.56795771118425,0.2572360087583182,0.6299709568294901,8,2,0,1,2178
1691,486,79,0.06361300865788788,992.1304773134361,0.8410295721018342,0.6766772798671725,23,2,0,1,2177
1868,210,89,0.1564624347580542,266.1738561879759,0.6632585146956299,0.8424859989824327,36,0,0,1,2078
1587,164,70,0.19463958737366657,301.12647950626604,0.4484006254147411,0.8990424685011967,34,2,0,1,1751
1407,124,82,0.09455360865476668,98.8608218355993,0.18260143183386535,0.467991797534026,21,0,1,1,1531
646,336,65,0.21443080754977784,943.4496949083664,0.007691035977311911,0.9825756452485002,39,1,0,1,982
1200,191,62,0.2925343521137177,483.2278384187423,0.3118874031886181,0.970828973597063,37,1,0,1,1391
1970,729,56,0.26908893651318505,691.1097939833818,0.054846956926668744,0.5064679708384688,6,1,0,1,2699
1786,213,67,0.08747561205365857,703.0686910896986,0.4822841330874551,0.5420321206468842,43,1,0,1,1999
468,573,17,0.0980171049433795,880.7769876685437,0.8218014527582085,0.6677498395508988,29,2,0,1,1041
1008,327,8,0.11146236733487658,681.6789881140888,0.2853986613822973,0.3738161442197936,28,2,1,1,1335
1313,956,60,0.1183658335180936,583.9201231889779,0.8477541615550496,0.662043913910311,38,0,0,1,2269
709,380,40,0.030095849757983826,724.8025979814914,0.7045643960865894,0.5142853936547086,40,1,0,1,1089
311,672,81,0.22858885166678677,763.4222590529702,0.12526232935486536,0.0354367657772392,8,1,0,0,983
1564,577,89,0.10960177908321013,226.63154893605787,0.6445618912695833,0.852728936676751,0,2,1,1,2141
1613,797,62,0.2639459930116356,154.18368702791537,0.1516798073055432,0.9404458011570085,2,1,0,0,2410
1251,238,41,0.2780821869360326,121.10640796128496,0.6547909202749187,0.026229078546995854,4,2,0,1,1489
1135,531,12,0.007329392792306433,405.35081979640984,0.1427144847281061,0.7892618188072851,10,1,1,0,1666
563,699,93,0.29655092097846186,523.100227845858,0.392511366015566,0.3858132609410273,3,1,0,1,1262
297,81,89,0.21300681945005537,634.8674033753678,0.5665942702381936,0.5856318000289242,43,0,1,1,378
1200,362,54,0.1561176677978887,960.1327937051295,0.05037417142394174,0.4999949469607158,32,2,1,1,1562
630,504,89,0.11685828251176598,364.24842919665593,0.15330834485452738,0.5513106508330471,32,0,0,1,1134
1015,201,93,0.15555543978291386,772.8303494734107,0.32040882505224644,0.49518630475808445,44,0,0,1,1216
45,919,11,0.09738741719353333,554.7897386151407,0.46232008577186134,0.8533753714878757,19,2,0,0,964
753,503,60,0.18680634410896446,259.08543548257103,0.8584872939214344,0.6835066846953113,36,0,1,1,1256
1774,643,68,0.02789408293343737,634.5401576723211,0.18727308835398215,0.41263725554582753,19,2,1,1,2417
362,36,78,0.18633678087354305,968.8173693752184,0.34747095050252563,0.688568581150549,33,1,0,1,398
1709,643,46,0.08260345504153323,168.09288428870877,0.4757762362801806,0.9650478190838814,20,1,1,0,2352
1932,588,38,0.00529044871570391,531.9157763217675,0.29577855598936875,0.08030826205343267,6,2,0,1,2520
82,600,61,0.16581172984886328,99.0279364430018,0.6257477787208708,0.38808997155805713,15,2,0,1,682
657,972,17,0.1735343267558089,355.15548395154417,0.2566024347759701,0.8704540323237958,31,0,1,1,1629
1386,401,66,0.1279707014134608,639.5725437142917,0.7723504211132434,0.7390551108114733,35,2,0,1,1787
1924,764,72,0.021685869765095057,849.0040892292169,0.5051540948511833,0.9349288894483516,49,1,1,1,2688
1103,855,36,0.2680028858412574,743.8120006397675,0.0863048834611102,0.039809887623239226,10,1,0,1,1958
434,705,74,0.18342924216836667,489.7139393047002,0.6269988952319576,0.8627756092127871,47,2,0,0,1139
1008,175,7,0.034713989870690874,913.7616192489393,0.5692435037987573,0.7917987699548719,28,0,0,1,1183
717,544,16,0.15327917297824428,337.5789317725821,0.3385973542066727,0.8150390160823727,41,2,0,1,1261
1814,569,14,0.14917629478454145,766.284239713908,0.011157078389021358,0.5972627281121508,33,1,1,1,2383
570,466,80,0.01812056063787809,500.3085706602793,0.20070154217437253,0.05191703512060575,9,1,0,1,1036
837,200,25,0.18205791108088423,903.7039669391369,0.40570952888235257,0.5391299289508364,2,0,0,1,1037
1675,539,4,0.24249791967646933,807.5611805710722,0.19991403379329742,0.407751136989867,21,1,0,1,2214
965,546,29,0.22470241627454343,906.3961782417404,0.5774911209396778,0.527041752651845,31,1,0,1,1511
526,998,56,0.060890824249255,253.5354564949697,0.7123248939262568,0.740295973621342,43,2,1,1,1524
437,636,6,0.25868775886626344,684.7429105103976,0.8560176567508356,0.5959606345117608,19,2,0,1,1073
1572,393,1,0.10276264969780527,751.540237677558,0.6469826186837487,0.29256288985929024,1,1,0,1,1965
169,832,39,0.2839525134875824,755.293552018464,0.6890092212548127,0.5995073430704215,7,0,1,0,1001
158,41,1,0.021524389267714116,528.8004279439706,0.6084418652305245,0.08313844308102436,49,2,0,1,199
785,596,63,0.1458626065559528,60.687996230554916,0.9854860576127037,0.005365991217319843,40,1,0,0,1381
1263,392,57,0.17913731315326475,298.3592446756212,0.2610005690799082,0.4015280272925481,24,0,0,0,1655
1745,699,67,0.07429502954238142,357.13583125416204,0.26625868051275836,0.7571863610907356,10,2,0,1,2444
1595,622,65,0.23141405661606831,859.4347864176734,0.12633364142185965,0.8226342309888385,23,2,0,1,2217
76,782,65,0.1880687039432151,848.8415262490092,0.48568432586953236,0.5498393133074954,25,2,0,0,858
1023,994,21,0.0054328311863866665,149.4460988358941,0.09616170363092191,0.8680068862751051,34,0,1,1,2017
1845,440,30,0.18251057720887073,952.3440876826946,0.2701465968981037,0.12591485056277762,39,1,0,1,2285
390,836,96,0.14744347032553393,223.3346123189164,0.48268092877139157,0.9641058553017406,4,1,0,1,1226
67,616,33,0.0588087605110523,443.64147873587507,0.9575956159300173,0.9217603365078189,14,2,0,1,683
1292,505,48,0.29872446811785885,254.39911780521763,0.9638129938401674,0.5992372504977761,41,2,1,0,1797
351,917,22,0.26914865844828445,867.3158453878896,0.7437402341365558,0.05872212403430299,13,0,0,1,1268
1871,319,94,0.08775230850871904,761.9319302663463,0.3892501615756849,0.4542028628088066,36,2,0,1,2190
1163,552,54,0.1623212762395849,385.8523665434138,0.8651612733765461,0.17927296112248636,17,2,0,1,1715
736,214,4,0.09495064197308722,697.7846947247526,0.8754558019076403,0.6284252684106753,11,1,1,1,950
1205,70,87,0.2326487254908234,225.14853996296523,0.9101973807965523,0.18996519469027862,2,2,1,0,1275
779,567,55,0.2790994299589365,413.18223775720156,0.640025048215213,0.48179766042413186,39,1,0,1,1346
623,918,44,0.10764858207431506,408.2522089212028,0.20179279560788044,0.20562692686019002,45,2,0,1,1541
1242,235,89,0.24167527474308823,276.03984763532793,0.09108077277068172,0.18184513032901872,32,1,0,0,1477
1836,280,12,0.14952226281396144,882.4964471037384,0.91477550404013,0.24792357594204217,3,2,0,1,2116
363,986,81,0.11897356839347319,694.9034487051699,0.05554610812160299,0.029196455515993036,39,0,0,1,1349
1504,616,79,0.2815265556296309,315.9423450356093,0.29589005943799485,0.7161149273798656,25,2,0,1,2120
1831,901,74,0.15312140661570942,280.01472259758543,0.4869617670377371,0.3067263763500697,20,1,0,1,2732
125,886,99,0.14022315007723946,67.0557974492771,0.02197669287347581,0.6981080539383803,44,2,0,0,1011
1297,161,52,0.2017303205887029,379.2531411027369,0.9069122586782439,0.653478218434347,15,1,0,1,1458
671,190,93,0.07837026030548533,550.4327191495522,0.28712099487223497,0.0661126586231866,47,1,0,1,861
1845,8,76,0.09743786123649473,313.8253948129576,0.028504798920575225,0.31203475812333403,22,1,1,1,1853
1475,59,65,0.2796137508715868,715.4353626082815,0.9935899972265184,0.5668605333081277,23,1,0,0,1534
1581,892,65,0.2035589536310827,441.16205256070293,0.3113931808175153,0.9184011939896083,8,1,0,1,2473
462,816,10,0.24799114433130168,350.5019451601344,0.8767649074853728,0.40131971044850234,18,1,0,1,1278
1878,224,18,0.08133352858062888,942.1047758508147,0.4534744539208809,0.5047915452154143,26,0,0,1,2102
1510,818,47,0.1631370569789616,299.66083342373213,0.663125901054999,0.7501588035003506,39,2,0,1,2328
296,699,66,0.29141888009684946,428.3447390918235,0.24109014953735475,0.8032954738153629,30,0,0,1,995
1336,581,49,0.09561116970846528,413.17624909473335,0.502875326977022,0.9233405036867612,0,2,0,1,1917
1026,804,72,0.04814294289511256,279.1384283876859,0.257651192425027,0.49718943734457277,12,2,0,0,1830
320,286,22,0.1532658024673992,256.60290281989586,0.9510838812651036,0.1938379295018654,44,1,0,1,606
217,993,86,0.11634632661746286,337.2610178727334,0.06094541241624629,0.7644212298010604,3,1,0,1,1210
627,168,26,0.047873169836014064,871.0243614346218,0.2746739275048474,0.12557526460536994,24,0,0,1,795
455,61,90,0.26656541481101037,778.728742867826,0.8931088765498787,0.4183423121726104,9,0,1,1,516
679,348,9,0.29721717316613333,696.9495384520496,0.4800359575072838,0.628213049852017,22,1,0,0,1027
642,441,21,0.17057465420699933,484.24784301036874,0.60008411190417,0.6918561864370739,42,0,0,1,1083
64,13,95,0.2324030305120362,532.3662854009733,0.6516933714956425,0.733027717215927,29,1,0,0,77
921,163,63,0.2577115108638898,303.7819032187873,0.07092751177356338,0.1935323915404188,13,2,1,1,1084
1045,419,6,0.21029460180654808,120.60011814412174,0.01773874090858507,0.9816492013720507,31,2,0,1,1464
666,756,14,0.013246814733519362,364.48852888445816,0.9378410517113066,0.17841857661896,29,0,0,1,1422
1433,846,33,0.047290269515045336,520.8045681927479,0.27150284529688073,0.09607340525621655,4,2,1,1,2279
1941,519,71,0.02129675734541594,104.44739419336582,0.38031311043552884,0.6640504019288651,44,1,1,1,2460
1681,665,24,0.002963881992616968,133.82163695425112,0.6820931707235496,0.909999999856586,14,2,0,1,2346
989,547,73,0.09179892262717096,299.87397124033885,0.23630387707272127,0.5593837164993627,16,1,0,1,1536
524,559,75,0.11770678814446792,398.7263549131235,0.7330713701675182,0.5954824345147394,47,1,0,1,1083
1689,596,87,0.07230891970077771,423.65097056276994,0.45824218216326995,0.538484747934319,32,1,0,1,2285
1575,27,51,0.01938139442589628,161.99176297360486,0.8566098052873911,0.04274819409288921,11,0,0,1,1602
246,707,2,0.15895892725100327,264.53028680804937,0.2785406357654824,0.6813115724933623,24,1,1,0,953
1312,445,15,0.08199579598714249,298.5648894604283,0.20382248046329854,0.35819912054347325,18,1,0,1,1757
357,207,35,0.23881114645906867,114.25313239118388,0.831688353874872,0.9356737953134526,22,1,0,1,564
636,469,36,0.0024157864875843592,359.7947155602124,0.3263260649928337,0.18679004754861384,38,1,0,0,1105
1137,715,92,0.25275811538628307,118.61049411773186,0.411868646000505,0.3021157817162806,4,2,1,1,1852
639,975,39,0.28642610368378707,718.2849509541866,0.793707832687993,0.5048547488820471,39,1,0,1,1614
1550,818,4,0.21484051894607087,416.7453782294449,0.635576537374575,0.47735504361900916,20,0,0,1,2368
1905,103,64,0.22009321957876996,360.41476990945597,0.44172589043226906,0.4003047416794543,35,2,1,1,2008
1281,741,74,0.2800686934808199,170.19606292842656,0.249890508904558,0.3144029376872882,13,1,0,1,2022
373,425,6,0.06272138559010473,265.178472672651,0.7642009688517643,0.14718473659918352,5,2,1,1,798
330,100,57,0.298369670462573,271.06994849216744,0.18043103449005704,0.8209218728736056,18,2,0,1,430
1666,540,30,0.23204436101356254,985.9440041296378,0.9282796005864281,0.44876978727218453,3,1,1,1,2206
295,638,99,0.2179712124983381,843.5819105330686,0.15031606912299722,0.5729565590990584,23,1,1,1,933
158,849,74,0.10832717369858781,64.49917705176004,0.8049336919472961,0.5465528636357679,25,2,0,1,1007
1117,521,96,0.16373324562168315,635.9947612300557,0.4242488667281338,0.5754889466482039,41,2,0,1,1638
1999,105,67,0.1961753364820041,293.11459160082757,0.18600623293351204,0.7048403718446835,18,1,0,1,2104
415,678,90,0.18610285839516477,149.15808237860506,0.4023789382367712,0.6293809950402374,31,1,0,1,1093
987,977,15,0.2114953915432742,720.3197749637669,0.22155181619993358,0.27390291739856454,41,2,1,1,1964
465,768,17,0.024714521723523186,175.02527199493176,0.13599365083584736,0.5537099260326105,44,0,0,0,1233
1776,806,91,0.10669452984950903,471.5537405532489,0.23915539893055848,0.24451290554094618,34,1,1,1,2582
809,276,18,0.13020000497864315,650.556906597928,0.8673984725382526,0.588836459908135,39,1,0,0,1085
1194,64,19,0.07818878936248994,576.7700183472392,0.10594238747982421,0.43193462020243134,41,1,1,0,1258
1022,782,76,0.051788181080767125,978.7476433876058,0.9725395877678907,0.039418378296590784,1,0,0,1,1804
793,899,88,0.04167824397385884,796.4554824663965,0.004998453687676818,0.7339856873683006,32,0,1,1,1692
469,187,69,0.10991501767697553,785.4837073211153,0.6582381543912431,0.27466641773699496,9,1,0,1,656
1583,316,24,0.14803251016876975,387.81562437697966,0.856511984838086,0.9201943551338169,44,1,0,1,1899
1533,915,91,0.018892932043998212,57.975717479934616,0.9339576481267643,0.2805572416618366,32,0,1,0,2448
747,137,48,0.28393742837716485,747.6903831871539,0.14398559345675455,0.9966227431351713,22,1,0,1,884
518,342,30,0.2295729968582275,999.7454800808888,0.6982084964523401,0.46295116780712287,33,1,0,1,860
1687,104,15,0.21925553195563996,435.5851523564348,0.1073492161556473,0.02640731958905307,41,1,1,1,1791
1837,545,47,0.05185815749661808,986.2425740092615,0.3526114938744336,0.07626898183651243,35,1,0,0,2382
490,379,44,0.18114023040365668,184.6227040576291,0.7319263575069936,0.0820880157305689,29,2,0,1,869
1696,109,98,0.15891748404260023,331.6867340548815,0.3459732261630669,0.056214421006794635,38,2,0,1,1805
123,943,27,0.2947406537360081,212.19058515534712,0.3133747282810678,0.2677893996705798,4,1,0,1,1066
758,544,84,0.22430153102404737,501.417174280475,0.1160546188024082,0.3245888291499839,20,1,1,0,1302
